"Gene name","Position in dataset","Root-tip var.","Saturation","Missing data","Evolutionary rate","Tree length","Treeness","Av patristic dist.","Comp. heterogeneity","Alignment length","Occupancy","Prop. variable sites","Av. boostrap support","RF similarity","PC1","PC2"
"OG0001292_pruned.fasta.filtered.mafft",687,0.0326974944980879,0.864627004770883,0.207006369426752,0.6620671608,5.9586044472,0.146833169285324,1.56095626104444,0.0899992543801289,1256,0.225,0.777070063694268,83.8333333333333,0,-0.294341408597515,-0.598720713228808
"OG0001816_pruned.fasta.filtered.mafft",955,0.0500772422346002,0.861464657163517,0.271937261551505,0.662075168235714,9.2690523553,0.260364636436654,1.78965120468901,0.189089546260167,674,0.35,0.905044510385757,87,0,1.94172582720942,-0.808928728284773
"OG0004404_pruned.fasta.filtered.mafft",2293,0.0420959133786308,0.80198906938127,0.110843373493976,0.66253795466,3.3126897733,0.578554984516636,1.70839054542,0.138440840269951,581,0.125,0.707401032702238,83,0,0.0369623474201045,-0.355280429181971
"OG0007181_pruned.fasta.filtered.mafft",2745,0.0182830761467478,0.737397480579569,0.0959537572254335,0.6626288752,3.313144376,0.519477118645191,1.66947828922,0.153830795234299,346,0.125,0.76878612716763,100,0,0.236648215703811,-1.55754041521869
"OG0002948_pruned.fasta.filtered.mafft",1554,0.186646620107941,0.824650684436993,0.137684349548756,0.663173138218182,7.2949045204,0.148642149224531,1.65043481916364,0.109245822532555,826,0.275,0.900726392251816,85.875,0,0.462117402987269,-0.594607627030637
"OG0003379_pruned.fasta.filtered.mafft",1800,0.656871108902504,0.806594650068709,0.075233483223798,0.663388975914286,9.2874456628,0.227575362584979,1.76930266363297,0.151973831085716,413,0.35,0.958837772397094,79.3636363636364,0.166666666666667,1.9907101899255,1.10945844430801
"OG0004377_pruned.fasta.filtered.mafft",2278,0.300434194306733,0.877632351828427,0.31032531824611,0.66345448033,6.6345448033,0.262730364671438,1.74578587793111,0.174506719836444,707,0.25,0.809052333804809,83,0.25,1.99746490320506,0.760537636772132
"OG0000705_pruned.fasta.filtered.mafft",397,0.0415682814428161,0.874941686612085,0.127472527472527,0.663621306291667,7.9634556755,0.452505190301539,2.05103116785606,0.119553443596926,455,0.3,0.78021978021978,91.3333333333333,0,0.667425687478115,-1.20820920467574
"OG0002306_pruned.fasta.filtered.mafft",1203,0.0178943327516928,0.84605315480206,0.152003304419661,0.66377734775,3.9826640865,0.383351263159562,1.63290655716,0.109861791301996,807,0.15,0.741016109045849,98,0,-0.0485439450268023,-1.56674231827718
"OG0004073_pruned.fasta.filtered.mafft",2141,0.741365609731116,0.816573581091705,0.0784143518518518,0.6637903129,5.9741128161,0.29327356006373,1.75494185461667,0.16169264354492,384,0.225,0.893229166666667,93.8333333333333,0.285714285714286,2.32504999076481,0.677738385535106
"OG0002601_pruned.fasta.filtered.mafft",1366,0.0359465116267454,0.844588988441655,0.241417497231451,0.66403488165,5.3122790532,0.304824991380029,1.70878229978929,0.130192975207388,903,0.2,0.725359911406423,94.4,0,0.265697276160756,-1.25443014804008
"OG0005694_pruned.fasta.filtered.mafft",2614,0.0177517670645098,0.853186916662298,0.0691949434464404,0.664046342,5.976417078,0.16901161336585,1.57416355338333,0.153936149153182,334,0.225,0.817365269461078,85.1666666666667,0,0.827519402570979,-0.638851697315029
"OG0000971_pruned.fasta.filtered.mafft",524,0.015705388722386,0.847301597030721,0.10778175313059,0.66420728095,5.3136582476,0.116381641532802,1.48630781637143,0.118049856685565,559,0.2,0.783542039355993,73.2,0,-0.0563544434936246,0.215234123034132
"OG0002718_pruned.fasta.filtered.mafft",1431,0.050637049709792,0.867163233581482,0.269195922989807,0.66460283465,6.6460283465,0.385951936956578,1.83149974735556,0.124596407525476,883,0.25,0.867497168742922,96.5714285714286,0,0.897467901921189,-1.57979369209644
"OG0000991_pruned.fasta.filtered.mafft",536,0.00510659259897868,0.828802861325169,0.165566770186335,0.6647779096375,5.3182232771,0.125284194698821,1.48036157402143,0.123973742628835,644,0.2,0.813664596273292,75,0,0.0455419621632615,0.0754511651194266
"OG0001251_pruned.fasta.filtered.mafft",665,0.0531902878747241,0.819163845996513,0.306972789115646,0.664991199957143,4.6549383997,0.217118941888712,1.56361883497143,0.0835853725628981,1848,0.175,0.751082251082251,87.25,0,-0.676849561074779,-0.755107727468182
"OG0003298_pruned.fasta.filtered.mafft",1752,0.779744146192348,0.824248758685443,0.0994871794871795,0.665151733386667,9.9772760008,0.214924958077541,1.76895686025905,0.160767900074121,390,0.375,0.930769230769231,77.0833333333333,0.153846153846154,2.21293255418518,1.41522329235322
"OG0002892_pruned.fasta.filtered.mafft",1522,0.056714279740218,0.863080915188712,0.13290272068898,0.666134000430769,8.6597420056,0.30705810413064,1.83259177335897,0.143532212260909,393,0.325,0.898218829516539,75,0,1.13447887340589,-0.0199112908642612
"OG0001162_pruned.fasta.filtered.mafft",614,0.0250622784151974,0.846121702415434,0.245390587093644,0.666160267566667,3.9969616054,0.278342245443877,1.58640597950667,0.0836440103684241,1374,0.15,0.727802037845706,96.6666666666667,0,-0.555741297024816,-1.48070545054249
"OG0004104_pruned.fasta.filtered.mafft",2159,0.0347746565033188,0.888576541719744,0.121086261980831,0.66628844552,3.3314422276,0.239864255420594,1.49239567292,0.112888318329597,626,0.125,0.615015974440895,99,0,-0.286461809762269,-1.50861038308433
"OG0003657_pruned.fasta.filtered.mafft",1952,0.857600025197718,0.832851084785248,0.103262496258605,0.666489058315385,8.6643577581,0.255976911632785,1.82106406917949,0.113893791927485,771,0.325,0.939040207522698,85.2,0.181818181818182,1.7379927993382,0.934627711096638
"OG0002215_pruned.fasta.filtered.mafft",1151,0.027133589452944,0.841330921909557,0.0513994910941476,0.66734560994,3.3367280497,0.0892348264122904,1.39424168954,0.133550043686727,393,0.125,0.768447837150127,83.5,0,0.134443879157677,-0.439730317593584
"OG0006936_pruned.fasta.filtered.mafft",2736,0.0328196185088,0.83540079667812,0.257009345794392,0.66748591548,3.3374295774,0.0621671741944693,1.37646754414,0.0918754067365574,1070,0.125,0.698130841121495,62,0,-0.981858611555712,1.1140198811076
"OG0002018_pruned.fasta.filtered.mafft",1057,1.03005983975708,0.811067234076796,0.175436874140978,0.667698233609091,7.3446805697,0.451858145566099,1.90591708089455,0.115271354331449,926,0.275,0.900647948164147,85.5,0,1.48719863763821,0.542403362239032
"OG0004886_pruned.fasta.filtered.mafft",2455,0.264262867051028,0.862977173698227,0.124620060790274,0.668426839425,5.3474147154,0.178198695727814,1.58350407721786,0.140122036971971,329,0.2,0.714285714285714,80.8,0.333333333333333,0.98871008557248,1.24854841755549
"OG0004658_pruned.fasta.filtered.mafft",2383,0.047624787394391,0.841260019470242,0.119981751824818,0.66883528975,8.026023477,0.197539335979194,1.72873047442576,0.130436953722455,548,0.3,0.87043795620438,89.8888888888889,0.2,1.02541617076185,-0.337389075917962
"OG0003801_pruned.fasta.filtered.mafft",2011,0.141930107374273,0.868092458965245,0.0773935544577746,0.669335650092308,8.7013634512,0.277876650706568,1.7600540373282,0.170269850372656,327,0.325,0.874617737003058,63.7,0.181818181818182,1.71884946921438,1.62616476862723
"OG0003072_pruned.fasta.filtered.mafft",1629,0.0240888033341239,0.810947747792295,0.203326403326403,0.669383183315385,8.7019813831,0.328645806902565,1.94394920735385,0.149119315620288,555,0.325,0.920720720720721,86.2,0,1.16299498648345,-0.849247086367568
"OG0000883_pruned.fasta.filtered.mafft",482,0.0191379207614855,0.861198011431254,0.204246411483254,0.669825287281818,7.3680781601,0.212198350686169,1.69889366673455,0.150314576305662,608,0.275,0.8125,79.375,0.222222222222222,1.15785261030471,0.525509166935631
"OG0002405_pruned.fasta.filtered.mafft",1255,0.96910432255134,0.896639728901705,0.131953816164342,0.670946180307692,8.722300344,0.265222155528195,1.83951987477436,0.126798845700135,513,0.325,0.869395711500975,76.9,0.181818181818182,2.10069177583603,1.69198016053182
"OG0004408_pruned.fasta.filtered.mafft",2295,0.412567938554632,0.872666640408267,0.0729166666666667,0.671119239641667,8.0534308757,0.233434234826855,1.78803657342727,0.140355966525411,320,0.3,0.784375,78.7777777777778,0.2,1.36879218230436,1.00040620749311
"OG0005433_pruned.fasta.filtered.mafft",2576,0.0504971253159173,0.870302000751668,0.120134055168858,0.671272487677778,6.0414523891,0.173134252085999,1.59951275202778,0.147085792243848,431,0.225,0.821345707656613,71.8333333333333,0,0.769347161224917,0.321638092493054
"OG0004938_pruned.fasta.filtered.mafft",2475,0.501054515056281,0.804754403683124,0.0176855055747789,0.671405545711111,6.0426499114,0.171946641264093,1.60446797981667,0.174695352142774,289,0.225,0.903114186851211,85.1666666666667,0,1.69608099510758,0.0192779922830399
"OG0004302_pruned.fasta.filtered.mafft",2246,0.00873304402102748,0.839064897862743,0.0428159736517085,0.672464091828571,4.7072486428,0.399261224871705,1.73495827661905,0.128705597835375,347,0.175,0.855907780979827,90,0,0.619126144829707,-1.09625950091622
"OG0003613_pruned.fasta.filtered.mafft",1922,0.0147137670366309,0.859495232703795,0.186288921555526,0.672583856285714,4.708086994,0.243515430951274,1.60488935137143,0.125405383494547,1069,0.175,0.72310570626754,90.75,0,0.135232191475882,-1.01831491312444
"OG0002366_pruned.fasta.filtered.mafft",1235,0.920676840651249,0.881858663773647,0.164655605832076,0.672845087088889,12.1112115676,0.288226892232529,1.89628179548431,0.15441963107237,442,0.45,0.929864253393665,76.9333333333333,0.125,2.59262501357711,1.4144370954394
"OG0004159_pruned.fasta.filtered.mafft",2190,0.020249353296856,0.856116256329216,0.12847965738758,0.67287934757,6.7287934757,0.22119307807187,1.70125497838,0.144819831535561,467,0.25,0.839400428265525,86,0.25,1.22599265385393,0.122971067804269
"OG0002350_pruned.fasta.filtered.mafft",1226,0.406386051500223,0.80736915639453,0.204658901830283,0.673074205383333,8.0768904646,0.194458679560387,1.69913195932727,0.141391030147275,601,0.3,0.915141430948419,83.2222222222222,0.2,1.45639262057172,0.648726253222492
"OG0003220_pruned.fasta.filtered.mafft",1715,0.11955960211226,0.870373969207683,0.140227576974565,0.673134526116667,4.0388071567,0.0892126543854106,1.41833159363333,0.129639501074034,498,0.15,0.775100401606426,55.6666666666667,0,0.143879850802594,1.63027778059437
"OG0002933_pruned.fasta.filtered.mafft",1544,0.00116597392050761,0.832919729726629,0.102066115702479,0.67330938172,3.3665469086,0.303124220367502,1.55071514484,0.112702075239854,484,0.125,0.760330578512397,100,0,-0.0650942274792942,-1.71172174073095
"OG0003667_pruned.fasta.filtered.mafft",1960,0.615089465252073,0.893628267108935,0.174089068825911,0.673318962153846,8.753146508,0.15405540999086,1.65336804102564,0.136493434389247,475,0.325,0.84421052631579,89,0,1.51097027164912,-0.214463400081313
"OG0003373_pruned.fasta.filtered.mafft",1796,0.59790699993928,0.854016094319007,0.108766233766234,0.674135098207143,9.4378913749,0.235753982030078,1.87707196804835,0.156464942837563,440,0.35,0.947727272727273,87.2727272727273,0.166666666666667,2.35200628780834,0.403922470977751
"OG0000388_pruned.fasta.filtered.mafft",220,0.126415007984406,0.865029098105973,0.20704845814978,0.674255671575,8.0910680589,0.210855839103143,1.79575344757727,0.115691260980948,681,0.3,0.879588839941263,72.6666666666667,0,0.652237629931509,0.220747426449918
"OG0001066_pruned.fasta.filtered.mafft",573,0.0382527907496376,0.828111725313883,0.0380323054331865,0.674436811016667,4.0466208661,0.16675656418743,1.49639330708,0.0864237059935892,1135,0.15,0.807929515418502,100,0,-0.357237554350188,-1.72799141565845
"OG0005721_pruned.fasta.filtered.mafft",2621,0.102409701759769,0.871861328518393,0.027047619047619,0.674557119,4.721899833,0.127187623126354,1.4825182510381,0.148385887801398,375,0.175,0.794666666666667,72,0,0.674647287447398,0.432953511557844
"OG0002312_pruned.fasta.filtered.mafft",1206,0.157254316375769,0.83540574745111,0.118543758967001,0.6748519422375,5.3988155379,0.0949270175841841,1.464105211475,0.12068084885321,697,0.2,0.833572453371593,58.5,0.333333333333333,0.581439268996957,2.61951961714243
"OG0002106_pruned.fasta.filtered.mafft",1102,0.0386567881554061,0.875002110993844,0.125917767988253,0.675510457516667,4.0530627451,0.30343075280214,1.65397259263333,0.145822703418961,454,0.15,0.770925110132159,82,0.5,1.41601976415719,1.3751702610017
"OG0003262_pruned.fasta.filtered.mafft",1731,0.0320828621164305,0.780427909857173,0.186988752556237,0.675706352225,5.4056508178,0.18589680937049,1.54896265051429,0.097618105480365,978,0.2,0.793456032719836,59.4,0,-0.744580850512178,1.23945703319473
"OG0003350_pruned.fasta.filtered.mafft",1781,0.0115312756740332,0.855658545135168,0.202163315051798,0.675807969483333,8.1096956338,0.20220205200619,1.7120085830697,0.142039095599543,547,0.3,0.864716636197441,86.2222222222222,0.2,1.1948646198135,-0.111338251504992
"OG0004986_pruned.fasta.filtered.mafft",2483,0.331753760046475,0.844382995993466,0.0457142857142857,0.67614680268,3.3807340134,0.36811178367399,1.60119121092,0.139492393011288,315,0.125,0.761904761904762,76.5,0.666666666666667,1.56504427514899,2.80172342704343
"OG0001160_pruned.fasta.filtered.mafft",613,0.023443131887809,0.858104497145622,0.12620320855615,0.67635571584,3.3817785792,0.11489697539332,1.43042265772,0.0708017084436949,1496,0.125,0.556818181818182,91.5,0,-1.43947135658766,-0.955394588432964
"OG0002330_pruned.fasta.filtered.mafft",1215,0.663566121416843,0.851846380318838,0.21339166362863,0.676655730353846,8.7965244946,0.280479920315642,1.82068013568974,0.152251507100353,633,0.325,0.879936808846761,81.3,0,1.78151158182997,0.39996077700222
"OG0004328_pruned.fasta.filtered.mafft",2254,0.202026240810871,0.871068310251561,0.162327718223583,0.6766722144625,5.4133777157,0.186982367453203,1.57677683402857,0.159800640067721,653,0.2,0.889739663093415,82.6,0.333333333333333,1.89919853459926,0.902484719603344
"OG0004176_pruned.fasta.filtered.mafft",2200,1.81881062932493,0.897961078684967,0.0922087890999808,0.676919768522222,6.0922779167,0.43670396124035,1.96144588775556,0.0831455028355379,1158,0.225,0.677892918825561,94,0.285714285714286,1.9297453532003,2.06268280320254
"OG0000504_pruned.fasta.filtered.mafft",294,0.0929065282685257,0.925256538387688,0.285569105691057,0.677512643344444,6.0976137901,0.333269814595239,1.83078839476111,0.129539484778461,656,0.225,0.739329268292683,80.5,0,0.761998758399963,-0.309907326671571
"OG0002559_pruned.fasta.filtered.mafft",1345,0.0114355302348213,0.863501553891653,0.0761083743842365,0.67844064197,6.7844064197,0.179995086475671,1.65701432760889,0.139635085213291,406,0.25,0.862068965517241,86.5714285714286,0,0.865887007742306,-0.842017343628811
"OG0005126_pruned.fasta.filtered.mafft",2514,0.240770572509346,0.844797249153716,0.0944320712694877,0.67855387782,3.3927693891,0.419531989021387,1.64178281366,0.127321584016799,449,0.125,0.723830734966592,94,0.666666666666667,1.31098054029721,1.42911758983337
"OG0004209_pruned.fasta.filtered.mafft",2211,0.0128719045064278,0.821577351729847,0.0395569620253165,0.678709111,5.429672888,0.183354810968495,1.60432284868929,0.137662110028018,395,0.2,0.858227848101266,89,0,0.584053263063006,-0.956655436961703
"OG0000252_pruned.fasta.filtered.mafft",142,0.231189341637082,0.859755860526142,0.104062604062604,0.6787703519,7.4664738709,0.163131043751069,1.67895670206545,0.124594439368058,546,0.275,0.877289377289377,85,0,0.87112894452225,-0.469631408906558
"OG0005296_pruned.fasta.filtered.mafft",2547,0.0894543647920455,0.838256604072887,0.0706824512534819,0.678950072725,5.4316005818,0.143682414133142,1.54220901115714,0.138574805212748,359,0.2,0.83008356545961,72.2,0.333333333333333,0.967833344917038,1.55631434162278
"OG0000469_pruned.fasta.filtered.mafft",276,0.0430734143224769,0.916961137592779,0.201472211998528,0.679033292823077,8.8274328067,0.262480435177188,1.85045926702051,0.10800180212452,1045,0.325,0.814354066985646,82.9,0,0.609507644897967,-0.647442339377208
"OG0003764_pruned.fasta.filtered.mafft",1993,0.521086223195296,0.856060707886257,0.187176644493718,0.679118706858333,8.1494244823,0.265699523212085,1.84275012881212,0.160021381001792,451,0.3,0.895787139689579,77.3333333333333,0.2,2.11675194412366,1.18765866868457
"OG0002647_pruned.fasta.filtered.mafft",1388,0.269963899375438,0.833114077089216,0.18980088812491,0.679655266776923,8.8355184681,0.234342979438676,1.80070065014103,0.144061473924871,537,0.325,0.873370577281192,73.2,0.181818181818182,1.33102520940863,1.10624769342152
"OG0006719_pruned.fasta.filtered.mafft",2714,0.00155110246430998,0.656087409004662,0.112953367875648,0.6796798609,3.3983993045,0.309806085207784,1.5699286787,0.112857567535856,386,0.125,0.77979274611399,80.5,0,-1.04801973745362,-0.149827636296851
"OG0004355_pruned.fasta.filtered.mafft",2261,0.710820185689687,0.823852066158867,0.0305882352941176,0.67994608094,6.7994608094,0.238896720347939,1.76582193745556,0.167191019520892,340,0.25,0.902941176470588,86.5714285714286,0.25,2.35865250232198,1.01936932857724
"OG0000559_pruned.fasta.filtered.mafft",320,0.0378922334787941,0.850708600544781,0.135653726015172,0.6802381219,4.0814287314,0.303900473786918,1.62578580280667,0.124694030035459,747,0.15,0.801874163319946,100,0.5,1.16568116356705,0.0559941462424358
"OG0000832_pruned.fasta.filtered.mafft",450,0.933663573750333,0.83535885418561,0.141025641025641,0.68035903903,6.8035903903,0.215143971422338,1.78150476561778,0.110008946938056,663,0.25,0.8763197586727,90.1428571428571,0,1.29669536401255,0.0964770789771714
"OG0003870_pruned.fasta.filtered.mafft",2046,0.0249866638085336,0.85049088401842,0.0573979591836735,0.680481499883333,4.0828889993,0.363288602691453,1.67615095476667,0.132803503487384,392,0.15,0.803571428571429,97,0,0.591794207105675,-1.51975762722803
"OG0002337_pruned.fasta.filtered.mafft",1218,0.596895169991992,0.84894502480108,0.11625,0.68054987275,10.888797964,0.202739972336583,1.75819761387167,0.125307425134736,500,0.4,0.948,82,0.142857142857143,1.66065694640205,0.679375379461246
"OG0001791_pruned.fasta.filtered.mafft",941,0.0353692494112796,0.899000204585125,0.208151093439364,0.68084936456,6.8084936456,0.3591851067204,1.97582888125778,0.165397033074579,503,0.25,0.757455268389662,79.8571428571429,0,1.31359018137595,-0.307991166376254
"OG0003564_pruned.fasta.filtered.mafft",1893,0.662068681620526,0.880453599721343,0.192513368983957,0.6809135823,8.1709629876,0.237275541272457,1.92991990024394,0.114004967445514,561,0.3,0.841354723707665,83.7777777777778,0.2,1.55746478013626,0.845949699613118
"OG0003751_pruned.fasta.filtered.mafft",1989,0.0209463114414097,0.824711731522113,0.0621212121212121,0.6814416620375,5.4515332963,0.213370893999579,1.62754470258571,0.166264716860346,330,0.2,0.812121212121212,87.2,0.333333333333333,1.39268666277528,0.443375168880124
"OG0002000_pruned.fasta.filtered.mafft",1049,0.00766230140106221,0.856418420663888,0.180905695611578,0.6814594696375,5.4516757571,0.238874580830305,1.66952372476429,0.0878548559528448,1071,0.2,0.748832866479925,96.4,0,-0.320814300619365,-1.52831529424591
"OG0004058_pruned.fasta.filtered.mafft",2133,0.0718551893580434,0.856951752967192,0.0672438672438672,0.681577427455556,6.1341968471,0.26780551393238,1.73736449651111,0.129244322096213,385,0.225,0.815584415584416,68,0,0.481574266047584,0.582458623058034
"OG0002101_pruned.fasta.filtered.mafft",1099,0.0833919140955371,0.87851100270751,0.133528265107212,0.682458436375,5.459667491,0.233757528659725,1.67918343317143,0.102917173841209,513,0.2,0.744639376218324,73.4,0,-0.0669561464346596,0.223963008152686
"OG0001138_pruned.fasta.filtered.mafft",602,0.0855419587273262,0.903730281410769,0.172982885085575,0.6834324458,5.4674595664,0.135850074258356,1.567729100175,0.147243106162505,409,0.2,0.73838630806846,77.2,0,0.713209045456485,0.0319836842388087
"OG0000855_pruned.fasta.filtered.mafft",463,0.448313196359275,0.851639353854705,0.133497536945813,0.68387942299,6.8387942299,0.317125784457432,1.80779144029111,0.139355883237482,406,0.25,0.923645320197044,80.1428571428571,0.25,1.84987581036706,1.01960996619184
"OG0002788_pruned.fasta.filtered.mafft",1470,0.494700127251482,0.857427249082109,0.222251585623679,0.684247305727273,7.526720363,0.211547727975556,1.76292547108,0.106201313616596,688,0.275,0.828488372093023,75,0.222222222222222,0.950549583674676,1.38914465870254
"OG0004599_pruned.fasta.filtered.mafft",2356,0.0356820258019873,0.84755442487579,0.0824390243902439,0.68435420688,6.8435420688,0.216552870838107,1.74857827739556,0.145877617654498,410,0.25,0.860975609756098,77,0,0.898406109524898,-0.117894163650947
"OG0007268_pruned.fasta.filtered.mafft",2748,0.118316319388971,0.807558249617639,0.227659574468085,0.6845265963,3.4226329815,0.286459768692555,1.56514252304,0.14889531157755,564,0.125,0.712765957446808,79.5,0,0.198766239101228,0.0397840809082447
"OG0000956_pruned.fasta.filtered.mafft",516,0.0381303734602155,0.823926497708881,0.155232305688233,0.684750549171429,4.7932538442,0.199843133941068,1.61255821824762,0.12580598885675,658,0.175,0.86322188449848,91.25,0,0.46799453584928,-1.1114196971382
"OG0002255_pruned.fasta.filtered.mafft",1174,0.0208428864103278,0.851939795571467,0.238759496824013,0.684883578514286,4.7941850496,0.409525631799259,1.80904188461905,0.0912215949143461,1147,0.175,0.806451612903226,99.25,0,0.042176040356888,-1.78962716571757
"OG0004428_pruned.fasta.filtered.mafft",2307,0.370512336681743,0.855735287562035,0.0985501567398119,0.684908224627273,7.5339904709,0.20176603139749,1.76202474738909,0.13500155476643,464,0.275,0.887931034482759,77.5,0.222222222222222,1.51067001837299,1.03622018218664
"OG0000194_pruned.fasta.filtered.mafft",111,0.0639242099905387,0.852179633470988,0.370801033591731,0.685150107022222,6.1663509632,0.156907758928126,1.59597837742778,0.14353966080314,1204,0.225,0.859634551495017,80.5,0,0.823626666150833,-0.300673565392987
"OG0004644_pruned.fasta.filtered.mafft",2376,0.0418677436171515,0.855436732840715,0.089738430583501,0.68522652508,6.8522652508,0.219025460992594,1.71443331364444,0.123324400855303,497,0.25,0.875251509054326,82.5714285714286,0,0.644996406710595,-0.557587566493198
"OG0004275_pruned.fasta.filtered.mafft",2232,0.0124935274921759,0.69195134107587,0.291741204531902,0.685519356216667,4.1131161373,0.36042172161303,1.66752999231333,0.152128557060366,1118,0.15,0.753130590339893,98.6666666666667,0,-0.0981418101787871,-1.41015105071861
"OG0000653_pruned.fasta.filtered.mafft",373,0.0266166483565382,0.847447498971587,0.125636132315522,0.685747639783333,4.1144858387,0.428774854541098,1.73039434612667,0.105270547652942,524,0.15,0.75763358778626,62.3333333333333,0,-0.24680143119885,0.951737206860946
"OG0004847_pruned.fasta.filtered.mafft",2443,0.0364955516118307,0.849724267426143,0.110516934046346,0.686468305663636,7.5511513623,0.175817197537359,1.68782986872,0.140283011240186,510,0.275,0.864705882352941,79.25,0,0.805477158517145,-0.277865618633597
"OG0004257_pruned.fasta.filtered.mafft",2223,0.00975704326438021,0.756654978888435,0.206831566548881,0.68677204318,3.4338602159,0.489835422715117,1.70994936044,0.128561821329053,849,0.125,0.749116607773852,100,0,-0.119998253274818,-1.62230837738469
"OG0000067_pruned.fasta.filtered.mafft",40,0.309319800113246,0.831377195473871,0.27363834422658,0.68695837612,6.8695837612,0.141557390040489,1.65279428811556,0.128679174091883,918,0.25,0.823529411764706,75,0,0.587949452479426,0.443798987067008
"OG0003008_pruned.fasta.filtered.mafft",1587,0.829784095720936,0.841490472822006,0.131894917396407,0.686998134409091,7.5569794785,0.284817825577479,1.83326269712,0.120934523244599,1007,0.275,0.897715988083416,81.5,0.222222222222222,1.76761487957749,1.34123563957577
"OG0002879_pruned.fasta.filtered.mafft",1517,0.0102763454424955,0.819225280742195,0.145044485826609,0.687111700777778,6.184005307,0.262690825662967,1.80141094193889,0.123202855106405,537,0.225,0.824953445065177,82.6666666666667,0,0.315064505932524,-0.545253521958549
"OG0001187_pruned.fasta.filtered.mafft",629,0.0841425113170018,0.898835504100137,0.155612244897959,0.688026289128571,4.8161840239,0.179978578185242,1.59368026752381,0.127731250904132,560,0.175,0.660714285714286,79.5,0,0.139486446103744,-0.0975034587876876
"OG0005169_pruned.fasta.filtered.mafft",2529,0.00636691684387308,0.885939788490501,0.267837711798539,0.688100945171429,4.8167066162,0.176091836473351,1.58923763220952,0.129195334860431,919,0.175,0.788900979325354,94.25,0,0.56641508924149,-1.35732057765506
"OG0005622_pruned.fasta.filtered.mafft",2602,0.00477107108600458,0.749204905807751,0.0814956855225312,0.688890207442857,4.8222314521,0.465707270193764,1.83968544687619,0.143422195975649,447,0.175,0.883668903803132,94,0,0.586747006341828,-1.31957890911697
"OG0002884_pruned.fasta.filtered.mafft",1519,0.451739139533653,0.838249160377819,0.153058545550013,0.689037018784615,8.9574812442,0.214210712664615,1.78430868159231,0.148415737095841,586,0.325,0.931740614334471,82.2,0.181818181818182,1.85977997232007,0.662401693073049
"OG0000635_pruned.fasta.filtered.mafft",362,0.0157000474665368,0.882647483571437,0.115369649805447,0.68914264347,6.8914264347,0.220426145108538,1.66181244136,0.122340460360675,514,0.25,0.815175097276265,64.5714285714286,0,0.367428227146839,0.731887996296464
"OG0004371_pruned.fasta.filtered.mafft",2273,0.632593957672688,0.837810565890681,0.0785353535353535,0.689556717954545,7.5851238975,0.170855358055145,1.77864994517818,0.158888317928246,360,0.275,0.869444444444444,84,0,1.74025494767648,0.209547848522287
"OG0002978_pruned.fasta.filtered.mafft",1571,0.7775055458277,0.877270605592531,0.148481055865286,0.689687441581818,7.5865618574,0.176842936012097,1.71036050129091,0.110471108698119,799,0.275,0.909887359198999,86,0,1.40383619676752,0.124169475349799
"OG0000350_pruned.fasta.filtered.mafft",199,0.00730290655390742,0.903580822277827,0.145159335999031,0.690036598328571,4.8302561883,0.156270653599775,1.57290646795238,0.0768741474318176,1179,0.175,0.667514843087362,81.5,0,-0.713080081830164,-0.433209326975281
"OG0006808_pruned.fasta.filtered.mafft",2721,0.00298502629365138,0.755282407191201,0.0370786516853933,0.6902341665,3.4511708325,0.275861338863468,1.5708772543,0.135836171549815,356,0.125,0.789325842696629,94.5,0,-0.0190929211275436,-1.22698430942881
"OG0002043_pruned.fasta.filtered.mafft",1070,0.740568456798677,0.821389693040372,0.100908835378994,0.690823576707692,8.9807064972,0.255220923210732,1.94266626055128,0.117145895067782,821,0.325,0.961023142509135,84.5,0.181818181818182,1.77525320971128,0.793772828345522
"OG0000021_pruned.fasta.filtered.mafft",12,0.00945030355568045,0.874627425581241,0.192508710801394,0.690838543975,5.5267083518,0.222490615702476,1.66572524029286,0.123790569936309,861,0.2,0.792102206736353,87.2,0,0.436050014671387,-0.866391875027933
"OG0000731_pruned.fasta.filtered.mafft",406,0.532810861165869,0.88114122636777,0.145433789954338,0.69089871479,6.9089871479,0.178753387314576,1.69743872364222,0.129038202222374,438,0.25,0.817351598173516,71.2857142857143,0,1.05263138589487,0.956624700049629
"OG0002447_pruned.fasta.filtered.mafft",1282,0.00857118216841128,0.858946813553782,0.145219638242894,0.69095059884,6.9095059884,0.164493218286245,1.63503106877333,0.120933800571556,774,0.25,0.813953488372093,81.8571428571429,0,0.319945431986591,-0.485204575742968
"OG0004297_pruned.fasta.filtered.mafft",2244,0.187260695160795,0.84581261238821,0.128831168831169,0.691270655427273,7.6039772097,0.15590034401836,1.65829231522182,0.171776085869985,350,0.275,0.84,79.125,0.222222222222222,1.65227763206042,0.808156484379707
"OG0003412_pruned.fasta.filtered.mafft",1820,0.0725399101686007,0.855166865680568,0.151444842860156,0.691475521,7.606230731,0.20393451302733,1.76277716759273,0.141212072763359,431,0.275,0.925754060324826,84.375,0,1.18494256936499,-0.672852659921883
"OG0003659_pruned.fasta.filtered.mafft",1954,0.0477590822072422,0.844025374781108,0.0201409869083585,0.691658908566667,4.1499534514,0.151599329791943,1.51325175452667,0.143406215346609,331,0.15,0.773413897280967,76.3333333333333,0,0.377646728016114,0.0813260636867416
